,obs_gdp_growth,obs_gdi_growth,obs_cons_growth,obs_inv_growth,obs_wage_growth,obs_hours,obs_infl_pce,obs_infl_gdpdef,obs_ffr,obs_10y_rate,obs_10y_infl_exp,obs_spread,obs_tfp_growth
1960-03-31,0.4,0.4,0.4,0.4,0.4,-45.0,0.5,0.5,3.816847464006212,3.816847464006212,0.5,2.0,0.0
1960-06-30,0.41103955043904516,0.41103955043904516,0.40245549888385335,0.4278736866897354,0.4031964061275593,-44.99035724071737,0.49797636191010897,0.49797636191010897,3.8179652791958336,3.8179652791958336,0.4989881809550545,1.9988821848103788,0.00031166808373891595
1960-09-30,0.4010965365231964,0.4010965365231964,0.39888375857767344,0.4063386520133942,0.4014091557463439,-45.00684632115022,0.4991635563660502,0.4991635563660502,3.8147795983309734,3.8147795983309734,0.4995817781830251,2.002067865675239,-0.003328732686761799
1960-12-31,0.4026849369179307,0.4026849369179307,0.40261075798224566,0.4025833422076837,0.4039670359382508,-44.991753212954585,0.49985528403811896,0.49985528403811896,3.817292293579848,3.817292293579848,0.4999276420190595,1.999555170426364,-0.00043111632777558586
1961-03-31,0.4224909121526296,0.4224909121526296,0.4046461809229055,0.4575535739827397,0.40620529395049626,-44.98739455153717,0.5005370872161353,0.5005370872161353,3.817344614452265,3.817344614452265,0.5002685436080676,1.9995028495539475,-0.0024135631782545926
1961-06-30,0.402559572650466,0.402559572650466,0.40113484941541666,0.40988112562054385,0.4044862153389381,-45.01038642710539,0.5002378410146006,0.5002378410146006,3.8162568519623017,3.8162568519623017,0.5001189205073003,2.000590612043911,-0.0029941457935148894
1961-09-30,0.415399670159855,0.415399670159855,0.4077698579462653,0.4336007900070977,0.40900233834765987,-44.97971717701149,0.5025353762358854,0.5025353762358854,3.817531353120229,3.817531353120229,0.5012676881179426,1.9993161108859832,0.0019354125522025537
1961-12-31,0.39376909735552934,0.39376909735552934,0.3985620188652859,0.38787447891425336,0.4012541634820257,-45.02691879677973,0.4989949241936222,0.4989949241936222,3.8152300288986027,3.8152300288986027,0.4994974620968111,2.0016174351076095,-0.0014014909680425567
1962-03-31,0.4196679837311452,0.4196679837311452,0.40740899330239805,0.4464932509376246,0.4097617799708534,-44.959664936397324,0.5028970531906426,0.5028970531906426,3.820882620589249,3.820882620589249,0.5014485265953212,1.995964843416963,0.002521584721750899
1962-06-30,0.4237365654130896,0.4237365654130896,0.4050299761620271,0.4622939434437263,0.40396397248726723,-45.02170518735925,0.4994561930788209,0.4994561930788209,3.815635507102261,3.815635507102261,0.4997280965394104,2.0012119569039517,0.0033000272779336766
1962-09-30,0.40186133118396494,0.40186133118396494,0.40163490541130936,0.4036404115827828,0.4051253865044341,-44.97983214085821,0.5003193379331798,0.5003193379331798,3.81759127552747,3.81759127552747,0.5001596689665899,1.999256188478742,0.0022471800264087195
1962-12-31,0.3979060979756726,0.3979060979756726,0.39875511408459186,0.3980308627301213,0.400304485805992,-45.02211172745485,0.4991497441980556,0.4991497441980556,3.8157184448776564,3.8157184448776564,0.4995748720990278,2.001129019128556,-0.0007655874184506082
1963-03-31,0.3904869591166251,0.3904869591166251,0.3975154755892714,0.3799226839779146,0.3977452127859969,-44.9873585351567,0.5044631279053393,0.5044631279053393,3.818510289677011,3.818510289677011,0.5022315639526697,1.998337174329201,0.00024581398086268773
1963-06-30,0.3825611690121417,0.3825611690121417,0.3952908460705656,0.3622577713030549,0.3929016461105548,-45.02778422664206,0.4977479759723405,0.4977479759723405,3.8156946623656096,3.8156946623656096,0.4988739879861703,2.0011528016406026,-0.0007717393783997733
1963-09-30,0.373932393192923,0.373932393192923,0.39310306999975836,0.3430554997492051,0.39207827129159056,-44.99567402231507,0.5029613994551978,0.5029613994551978,3.816434405240894,3.816434405240894,0.5014806997275989,2.0004130587653184,-0.0006976792581043104
1963-12-31,0.40385424981782314,0.40385424981782314,0.400383451227207,0.41331503051261675,0.3975856210039029,-45.0022496730197,0.4978338831552754,0.4978338831552754,3.8189549876767055,3.8189549876767055,0.49891694157763766,1.9978924763295067,0.0024971509788233623
1964-03-31,0.3979041609851496,0.3979041609851496,0.39604165133664726,0.40376038156733657,0.3930419633027549,-44.9987041137084,0.5022859319267712,0.5022859319267712,3.8156663912026323,3.8156663912026323,0.5011429659633856,2.00118107280358,0.0001874674886616826
1964-06-30,0.40485091258415656,0.40485091258415656,0.4000661776947375,0.4145261763008703,0.39861836883594354,-44.99678690277094,0.49632178883459305,0.49632178883459305,3.819566219746929,3.819566219746929,0.49816089441729655,1.9972812442592829,0.0003473360789332084
1964-09-30,0.395949979424653,0.395949979424653,0.3978580192856045,0.3939109486649809,0.39241166076941936,-45.00608995467813,0.5045807063764465,0.5045807063764465,3.814722931269185,3.814722931269185,0.5022903531882232,2.002124532737027,0.0006763312666097517
1964-12-31,0.3778840078543472,0.3778840078543472,0.3935295670664882,0.34883910216553543,0.39404545315632467,-45.01217419282368,0.4957814855984079,0.4957814855984079,3.8190508386583226,3.8190508386583226,0.4978907427992039,1.9977966253478896,-0.002559515881784718
1965-03-31,0.39242523558060954,0.39242523558060954,0.3978599747304458,0.38444609377405686,0.39564790449620546,-44.994486416147424,0.5040958840047768,0.5040958840047768,3.8159196570885836,3.8159196570885836,0.5020479420023883,2.0009278069176286,-7.7661736265149e-05
1965-06-30,0.3849697422391836,0.3849697422391836,0.39350744165296087,0.3727986985638619,0.39391391977571166,-45.016705683162286,0.4967005721118001,0.4967005721118001,3.8179234408512692,3.8179234408512692,0.49835028605590004,1.998924023154943,-0.0035432237808436973
1965-09-30,0.37996449059248255,0.37996449059248255,0.39562229940766164,0.35443767922351255,0.39364864955288176,-45.0015503700391,0.5032393500141883,0.5032393500141883,3.816259202760436,3.816259202760436,0.5016196750070941,2.000588261245776,-0.0006673594123498079
1965-12-31,0.3701185768118202,0.3701185768118202,0.3931575316275918,0.32814852026743835,0.39179174118173943,-45.02642186280495,0.4977886323886151,0.4977886323886151,3.8148965145492695,3.8148965145492695,0.4988943161943075,2.0019509494569427,0.0008321925979400137
1966-03-31,0.38808763590985546,0.38808763590985546,0.394763627629368,0.37696957911888523,0.3967239573374908,-44.98387300000572,0.49907756764423,0.49907756764423,3.8183549095297487,3.8183549095297487,0.499538783822115,1.9984925544764638,-0.001658738258412546
1966-06-30,0.4137738911077293,0.4137738911077293,0.4010941348033874,0.4393328635099645,0.3990771024613798,-45.00469391205131,0.4986998531505998,0.4986998531505998,3.816950022953512,3.816950022953512,0.49934992657529986,1.9998974410527002,0.00189459062061053
1966-09-30,0.407744341080171,0.407744341080171,0.40064649973382205,0.42329048552671916,0.3970090618299932,-44.9897704022741,0.500611602584202,0.500611602584202,3.8176416934600925,3.8176416934600925,0.500305801292101,1.9992057705461197,0.0030883478931346474
1966-12-31,0.4062563493780178,0.4062563493780178,0.39910390738065654,0.4229737094451221,0.3936373657736983,-45.002215118425575,0.5010234750527722,0.5010234750527722,3.8186166533574593,3.8186166533574593,0.5005117375263861,1.998230810648753,-0.001482106596424459
1967-03-31,0.40778573694671494,0.40778573694671494,0.40215778575933064,0.4186077162233461,0.39885368769754664,-44.991765475938344,0.49837425904503824,0.49837425904503824,3.8157094050716007,3.8157094050716007,0.49918712952251915,2.0011380589346115,0.00208627053782822
1967-06-30,0.3930806256434347,0.3930806256434347,0.39546328660880375,0.3933063382934308,0.3898633438209842,-45.009710546186454,0.5031160784332089,0.5031160784332089,3.819488077200597,3.819488077200597,0.5015580392166045,1.9973593868056154,-0.00531482000411844
1967-09-30,0.38657610807180043,0.38657610807180043,0.39816903020863953,0.36974154605368204,0.3962876478796917,-45.002044524758674,0.49840995454955317,0.49840995454955317,3.814453298749119,3.814453298749119,0.4992049772747766,2.002394165257093,-0.001949274088770208
1967-12-31,0.3713113729531472,0.3713113729531472,0.39320413721837083,0.3375598419017149,0.3884799964274545,-45.02200570691062,0.5033001954589065,0.5033001954589065,3.8182814206990816,3.8182814206990816,0.5016500977294532,1.9985660433071308,-0.0034705295361736783
1968-03-31,0.37859688998586544,0.37859688998586544,0.3954608676205771,0.35441884263160356,0.39379906034806594,-44.997912600484256,0.49935660204295274,0.49935660204295274,3.816101668498715,3.816101668498715,0.49967830102147637,2.000745795507498,-0.001406099338483443
1968-06-30,0.37957740209588403,0.37957740209588403,0.39444768331505964,0.358387463944009,0.39238688456284726,-45.021717784729496,0.5007614093050127,0.5007614093050127,3.816778476347961,3.816778476347961,0.5003807046525063,2.0000689876582514,0.0001473948112280625
1968-09-30,0.36351424940857624,0.36351424940857624,0.3906446567252633,0.31846169304412186,0.3893171265570154,-45.012888260520356,0.5005974996579934,0.5005974996579934,3.81523292644888,3.81523292644888,0.5002987498289967,2.0016145375573324,0.0008683622666522239
1968-12-31,0.375233540741043,0.375233540741043,0.3911220573623706,0.3509732483264081,0.3900265285504879,-45.00945712720717,0.49830945080823985,0.49830945080823985,3.818898847988195,3.818898847988195,0.4991547254041199,1.997948616018017,-0.0006790959727441614
1969-03-31,0.36812897278585355,0.36812897278585355,0.3875565169935868,0.33899313494791744,0.3857096681129859,-45.01737672753167,0.5010033840837363,0.5010033840837363,3.8148848250552487,3.8148848250552487,0.5005016920418682,2.0019626389509635,-0.0030209097750633295
1969-06-30,0.3783496595927361,0.3783496595927361,0.3927667566207103,0.35876790900977346,0.38996744080304696,-45.00275934205644,0.4977879549677322,0.4977879549677322,3.8187538209365917,3.8187538209365917,0.4988939774838661,1.9980936430696206,-6.55413398459273e-05
1969-09-30,0.39076601444851683,0.39076601444851683,0.3941895415327258,0.39260989759354364,0.39050928517228845,-45.00607019691973,0.49820637721840055,0.49820637721840055,3.8155041544554296,3.8155041544554296,0.4991031886092003,2.0013433095507827,0.0007776122727356702
1969-12-31,0.3985756587720696,0.3985756587720696,0.39786919152528005,0.4064175463492971,0.3921532515809448,-44.99682811996995,0.49863090117601183,0.49863090117601183,3.8171399017410472,3.8171399017410472,0.4993154505880059,1.9997075622651648,0.003004165253628182
1970-03-31,0.4023520302878441,0.4023520302878441,0.39765616470696513,0.41600576259747374,0.3907610306357595,-45.00091439147748,0.49797304906700596,0.49797304906700596,3.8160679797160246,3.8160679797160246,0.49898652453350295,2.0007794842901876,0.001669093393090412
1970-06-30,0.3887769708470941,0.3887769708470941,0.3948473211177635,0.38306311553856437,0.38552390384320917,-45.00687038053492,0.5012439452215373,0.5012439452215373,3.8163358037292587,3.8163358037292587,0.5006219726107687,2.0005116602769535,-0.0009871664121910498
1970-09-30,0.40550229181866254,0.40550229181866254,0.40158480572957755,0.41872589170272834,0.3910332420382072,-44.9886453656722,0.49681247475337026,0.49681247475337026,3.817141604345357,3.817141604345357,0.4984062373766851,1.9997058596608552,0.0029307081043680938
1970-12-31,0.41374572645548047,0.41374572645548047,0.4014425216156805,0.4391971842387122,0.3943854562753022,-44.998537623666216,0.49887510940603474,0.49887510940603474,3.8160306762446017,3.8160306762446017,0.4994375547030174,2.0008167877616105,0.001967732041796117
1971-03-31,0.4050876640683802,0.4050876640683802,0.399134976984123,0.4211379423967398,0.39180313430489483,-44.993354021572436,0.4984207322639215,0.4984207322639215,3.816936988771009,3.816936988771009,0.49921036613196074,1.9999104752352033,-0.00278984070251762
1971-06-30,0.41564367288510085,0.41564367288510085,0.40493619058840613,0.44029890532160354,0.3959960256015339,-44.99200022730599,0.49990835019935437,0.49990835019935437,3.8186338978320773,3.8186338978320773,0.4999541750996772,1.9982135661741351,0.0008745798785562765
1971-09-30,0.39594333431269546,0.39594333431269546,0.3997000307290683,0.38973693336406906,0.39569625575151607,-45.01087398042151,0.4989787145546857,0.4989787145546857,3.8129524629802205,3.8129524629802205,0.49948935727734284,2.0038950010259917,-0.0007262479120897113
1971-12-31,0.4081940931011114,0.4081940931011114,0.40502498864060094,0.4171759838318504,0.39616905479397496,-44.981900041459895,0.5009992110550415,0.5009992110550415,3.818620247168423,3.818620247168423,0.5004996055275208,1.998227216837789,0.0011954761920756685
1972-03-31,0.4104113346948171,0.4104113346948171,0.40249279562787027,0.4276526429314467,0.39499639340667453,-45.007245844928974,0.4969713936445315,0.4969713936445315,3.8142632551111624,3.8142632551111624,0.49848569682226573,2.00258420889505,-0.0004575450558789364
1972-06-30,0.4104465230419982,0.4104465230419982,0.40362160584471024,0.4268892303621665,0.3970484708650601,-44.98163703351042,0.5020918803958772,0.5020918803958772,3.8184561238043417,3.8184561238043417,0.5010459401979386,1.9983913402018703,-0.001958054504621538
1972-09-30,0.4331374669704913,0.4331374669704913,0.4092786733699566,0.4829683164005646,0.40237429619038684,-44.988205903937306,0.49759371422702514,0.49759371422702514,3.8172041570646478,3.8172041570646478,0.49879685711351257,1.9996433069415642,-6.671971635107191e-05
1972-12-31,0.4129829475357359,0.4129829475357359,0.4052690274470767,0.4313443750262924,0.4019290005296742,-45.00094850701608,0.5009937879999479,0.5009937879999479,3.816207816951772,3.816207816951772,0.500496893999974,2.0006396470544403,0.00030965271000417226
1973-03-31,0.4088107411407775,0.4088107411407775,0.4056626698536068,0.419226474075444,0.4022846741268136,-44.99248317045454,0.5016118195063766,0.5016118195063766,3.8177141293726247,3.8177141293726247,0.5008059097531883,1.9991333346335876,0.0005324034643264359
1973-06-30,0.4305336185771594,0.4305336185771594,0.410690450289055,0.46990603930320735,0.40869603923684045,-44.98382636248813,0.49707008007159803,0.49707008007159803,3.8156288952956707,3.8156288952956707,0.498535040035799,2.0012185687105415,0.004547584400838547
1973-09-30,0.39448195602729835,0.39448195602729835,0.3993761343358017,0.3870565498357518,0.3960376180482452,-45.020683193979714,0.5042776081686834,0.5042776081686834,3.81713800605908,3.81713800605908,0.5021388040843417,1.9997094579471324,-0.00017607443003235437
1973-12-31,0.4106083938715488,0.4106083938715488,0.40492801096733394,0.4224295890423953,0.40471939886044916,-44.970879598152536,0.4990137590057442,0.4990137590057442,3.818178964923592,3.818178964923592,0.4995068795028721,1.99866849908262,0.0005682636705533455
1974-03-31,0.40579266521193363,0.40579266521193363,0.3999035407729977,0.4185482769165849,0.39980542005935843,-45.02252038614712,0.5004606310818803,0.5004606310818803,3.816610223567661,3.816610223567661,0.5002303155409402,2.000237240438551,-0.00190235442392586
1974-06-30,0.39282694462774964,0.39282694462774964,0.39961354246438613,0.3816230942926077,0.40386527916863707,-44.98450488559146,0.501263193924512,0.501263193924512,3.8181385186958248,3.8181385186958248,0.500631596962256,1.9987089453103877,-0.0018949786752737927
1974-09-30,0.4051979454125463,0.4051979454125463,0.4021183486887503,0.4140900006538211,0.40401688864686447,-45.012036423226114,0.4993419934659489,0.4993419934659489,3.817489184870845,3.817489184870845,0.49967099673297444,1.999358279135367,-2.6976521764092713e-05
1974-12-31,0.39607757216975553,0.39607757216975553,0.3983373981626138,0.39418200750065485,0.40414003716379526,-44.99243836354284,0.5005482483851033,0.5005482483851033,3.8166136871819507,3.8166136871819507,0.5002741241925516,2.0002337768242615,-0.0015065627785623816
1975-03-31,0.39825486995552645,0.39825486995552645,0.4013585109568635,0.39409127933512267,0.40604339879233614,-45.01229261899646,0.4983147290665703,0.4983147290665703,3.816693244238466,3.816693244238466,0.49915736453328513,2.0001542197677464,0.0016844577193956224
1975-06-30,0.3975618648945752,0.3975618648945752,0.3978474540588654,0.3994160480568073,0.40248821608941004,-44.99059263757901,0.50208489291792,0.50208489291792,3.817228160433183,3.817228160433183,0.50104244645896,1.9996193035730294,-0.0011278632082306643
1975-09-30,0.41276057702663105,0.41276057702663105,0.40304737440872895,0.4311676648203508,0.4074852332893303,-44.99988481091582,0.49822292561841436,0.49822292561841436,3.8162318508082422,3.8162318508082422,0.4991114628092072,2.00061561319797,0.00044142295662743007
1975-12-31,0.4003398553705007,0.4003398553705007,0.39764052229033403,0.40756822870483467,0.40291775244046146,-44.99910725503787,0.5026460949066512,0.5026460949066512,3.816236002599229,3.816236002599229,0.5013230474533257,2.0006114614069834,-0.0036537068045631423
1976-03-31,0.4034974300166736,0.4034974300166736,0.4028166127780636,0.4063007555684318,0.40898964726105397,-45.00126683715197,0.49816456138325127,0.49816456138325127,3.8163671037330293,3.8163671037330293,0.49908228069162563,2.000480360273183,0.0007207273187853529
1976-06-30,0.4034874698238891,0.4034874698238891,0.4002814309905435,0.4130570119972344,0.4055517253870986,-44.99787702492902,0.5023504977826042,0.5023504977826042,3.8169485059245547,3.8169485059245547,0.501175248891302,1.9998989580816577,-8.098862844503881e-05
1976-09-30,0.40717561101666067,0.40717561101666067,0.4019875001529035,0.4198756400824009,0.4072220519195596,-44.998524681337486,0.4996567248843243,0.4996567248843243,3.817727116941976,3.817727116941976,0.4998283624421621,1.9991203470642358,0.0005770883697192525
1976-12-31,0.3956628602749644,0.3956628602749644,0.3990895086297705,0.3901904742190388,0.4081157606577107,-45.00913331946764,0.498580462576024,0.498580462576024,3.8139924613412415,3.8139924613412415,0.499290231288012,2.0028550026649707,0.0011564046802934008
1977-03-31,0.3783798067517786,0.3783798067517786,0.39441750178147467,0.35020932445220526,0.4020743045831295,-45.01162786787232,0.5019785188476136,0.5019785188476136,3.8160751055285793,3.8160751055285793,0.5009892594238068,2.000772358477633,-0.002083957039273291
1977-06-30,0.3892728864136442,0.3892728864136442,0.39773957130992954,0.3746150050813135,0.4057072737025193,-45.00163879583978,0.4970113963748859,0.4970113963748859,3.8158243848601594,3.8158243848601594,0.49850569818744295,2.001023079146053,0.0011136170208614962
1977-09-30,0.4046904997923421,0.4046904997923421,0.3983327446372848,0.41946842840717774,0.407341188796246,-44.995802883160614,0.5003300054432204,0.5003300054432204,3.816614259996859,3.816614259996859,0.5001650027216101,2.000233204009353,-0.0010049740084669455
1977-12-31,0.40986434078200323,0.40986434078200323,0.4007324968840632,0.4314593819233748,0.40711781594974367,-44.99736109472872,0.4991107362209134,0.4991107362209134,3.8175010568614196,3.8175010568614196,0.4995553681104567,1.9993464071447926,-0.0002705776211647396
1978-03-31,0.40536711034048745,0.40536711034048745,0.4016543315622059,0.4128007998884879,0.41199251665879993,-45.00237752896214,0.49907404102603437,0.49907404102603437,3.814601145310886,3.814601145310886,0.4995370205130172,2.002246318695326,0.0020811236140238177
1978-06-30,0.410090396565794,0.410090396565794,0.4021116427028423,0.4263872326884804,0.40794897416184894,-44.99156694008026,0.5005234206780279,0.5005234206780279,3.8185107406228824,3.8185107406228824,0.5002617103390139,1.99833672338333,0.001534088629349299
1978-09-30,0.4430229460879004,0.4430229460879004,0.4088593254294942,0.5073434569071233,0.4144266451639302,-44.97249021457727,0.49809720029095733,0.49809720029095733,3.817694840473893,3.817694840473893,0.49904860014547864,1.9991526235323192,0.0019412485456704069
1978-12-31,0.40761791102677575,0.40761791102677575,0.40062531819071623,0.4210323125171739,0.40438984705713005,-45.02121606568545,0.5017030237824809,0.5017030237824809,3.8157150985760087,3.8157150985760087,0.5008515118912404,2.0011323654302036,-0.00088686510144494
1979-03-31,0.4036465769061955,0.4036465769061955,0.4035779066224376,0.4051421670975486,0.4077957727176611,-44.97772424799643,0.5005551565504369,0.5005551565504369,3.8165434598786336,3.8165434598786336,0.5002775782752185,2.0003040041275786,-0.0003651642938373249
1979-06-30,0.413020198286346,0.413020198286346,0.4044947284635124,0.43084902164065936,0.4059412355441343,-45.013825613491456,0.5008343019318228,0.5008343019318228,3.8178510689792478,3.8178510689792478,0.5004171509659114,1.9989963950269647,0.0030363239908157346
1979-09-30,0.39364715654301047,0.39364715654301047,0.3978341889347953,0.39061607373501,0.39717671077114663,-44.991335181810626,0.5034448264227872,0.5034448264227872,3.816029460092775,3.816029460092775,0.5017224132113937,2.0008180039134373,-0.001776412583080011
1979-12-31,0.39751760753638105,0.39751760753638105,0.40015098510985525,0.3947134139395458,0.4012089448277645,-45.011761402446446,0.49832635557052607,0.49832635557052607,3.817611880964848,3.817611880964848,0.49916317778526303,1.9992355830413642,-0.0005650816945312882
1980-03-31,0.3955290377940246,0.3955290377940246,0.3979297155265165,0.3940309046862211,0.3997855334604824,-44.99266358398096,0.5030734110043029,0.5030734110043029,3.8169036745579557,3.8169036745579557,0.5015367055021515,1.9999437894482568,-0.001414830838833053
1980-06-30,0.39196839357512425,0.39196839357512425,0.39739360119809364,0.3871506220666612,0.39970205009290743,-45.014808158659974,0.49926049948450246,0.49926049948450246,3.817835944876818,3.817835944876818,0.49963024974225123,1.9990115191293938,-0.002063150870453662
1980-09-30,0.40524359745808125,0.40524359745808125,0.40228450771418184,0.4146612683158642,0.40397313174016336,-44.98465335140263,0.5021772193568163,0.5021772193568163,3.8180489731212908,3.8180489731212908,0.5010886096784082,1.9987984908849215,0.003473907729598284
1980-12-31,0.39778157107927625,0.39778157107927625,0.3958845315474492,0.40490985715116967,0.4008809557314629,-45.01706476855323,0.4973694033641605,0.4973694033641605,3.8187972973587763,3.8187972973587763,0.4986847016820803,1.9980501666474362,-0.002332931619358377
1981-03-31,0.383929399675808,0.383929399675808,0.39607639897506247,0.36358067135563277,0.4034600766768975,-45.00059425439233,0.5027640710535288,0.5027640710535288,3.816830963331041,3.816830963331041,0.5013820355267644,2.000016500675171,0.0008022286472074169
1981-06-30,0.3676743425081838,0.3676743425081838,0.39080381919001583,0.3254075007662401,0.3960909089341133,-45.02943549439119,0.4973232190000521,0.4973232190000521,3.81564638343645,3.81564638343645,0.4986616095000261,2.0012010805697624,-0.001343151775474363
1981-09-30,0.3746327262829213,0.3746327262829213,0.39207907383694823,0.3444031413166777,0.39736226869137115,-44.99509856782962,0.5030483646873651,0.5030483646873651,3.8189181466129996,3.8189181466129996,0.5015241823436826,1.997929317393213,-0.00034896291142323227
1981-12-31,0.3834027599130983,0.3834027599130983,0.3931285083582965,0.3683978921465922,0.39439265893732295,-45.02071673971853,0.49600778510191,0.49600778510191,3.8147334367180883,3.8147334367180883,0.498003892550955,2.002114027288124,0.00036927439660031916
1982-03-31,0.3664662729381408,0.3664662729381408,0.38818806556130586,0.32940748155169786,0.3907284190988928,-45.00926808180616,0.503270487880161,0.503270487880161,3.8186162225540947,3.8186162225540947,0.5016352439400805,1.9982312414521173,-0.0015764069605036497
1982-06-30,0.3879619020249759,0.3879619020249759,0.39378736710403384,0.3826520939894872,0.3938618952584822,-45.000919744235674,0.4962965858671108,0.4962965858671108,3.8153985883579327,3.8153985883579327,0.4981482929335554,2.0014488756482796,-0.0018172592253290522
1982-09-30,0.36768671209144416,0.36768671209144416,0.3890143105817185,0.3314187226749984,0.3920771187132329,-45.02880310500823,0.4993153242199714,0.4993153242199714,3.8152083855315753,3.8152083855315753,0.4996576621099857,2.001639078474637,-0.0008781134080015369
1982-12-31,0.38073185780637625,0.38073185780637625,0.3946479204766758,0.35729534210539143,0.3980383886662734,-44.99084120789566,0.49784665654492577,0.49784665654492577,3.8153138195840075,3.8153138195840075,0.4989233282724629,2.0015336444222047,0.0008327291590798742
1983-03-31,0.38877009490621817,0.38877009490621817,0.3919561697852017,0.38840522096409663,0.39360745827254895,-45.01827319965028,0.4981211623568443,0.4981211623568443,3.8178960947461524,3.8178960947461524,0.49906058117842217,1.99895136926006,-0.001987801732408011
